rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_ATPASE_RXN_p__S___LIGHT	0.00000000	0.00000000	423.57478708	10000.00000000	        1.00	        1.00
RXN_RXN_14325_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2187_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_val_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_phospho_enol_pyruvate_antiport_c2p__S___LIGHT	-10000.00000000	4.10888350	676.61937446	10000.00000000	        1.00	        1.00
RXN_RXN_4224_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8389_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1725_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_p__S___LIGHT	0.00000000	0.00000000	25.23487920	10000.00000000	        1.00	        1.00
RXN_2_3_1_179_RXN_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_68_RXN_g__S___LIGHT	0.00000000	0.00000000	16.66419498	10000.00000000	        1.00	        1.00
RXN_RXN_2043_er__S___LIGHT	0.00000000	0.00000000	31.24536559	10000.00000000	        1.00	        1.00
RXN_PGLUCISOM_RXN_p__S___LIGHT	-10000.00000000	1.45879728	935.40716721	10000.00000000	        1.00	        1.00
RXN_Trans_carbon_dioxide_m__S___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9516_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETOLACTREDUCTOISOM_RXN_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_oleate_cpd_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12195_p__S___LIGHT	0.00000000	0.00000000	423.57478708	10000.00000000	        1.00	        1.00
RXN_RXN_13185_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GDPKIN_RXN_c__S___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1727_x__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_water_c2x__S___LIGHT	-10000.00000000	-197.32262398	499.48268384	10000.00000000	        1.00	        1.00
RXN_RXN_2621_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01084_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_BETA_PHOSPHOGLUCOMUTASE_RXN_c__S___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_SHIKIMATE_KINASE_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cellodextrins_er__S___LIGHT	-10000.00000000	0.00000000	62.49073119	10000.00000000	        1.00	        1.00
RXN_MALTODEXGLUCOSID_RXN_er__S___LIGHT	0.00000000	0.00000000	166.64194983	10000.00000000	        1.00	        1.00
RXN_RXN_5985_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_shikimate_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_9451_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cinnamoyl_coa_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ATP_PYROPHOSPHATASE_RXN_m__S___LIGHT	0.00000000	0.00000000	249.70968723	10000.00000000	        1.00	        1.00
RXN_RXN0_5224_c__S___LIGHT	-10000.00000000	-499.41937446	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_5_1_51_RXN_c__S___LIGHT	-10000.00000000	-57.43386944	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2581_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_6PFRUCTPHOS_RXN_p__S___LIGHT	0.00000000	0.00000000	423.57478708	10000.00000000	        1.00	        1.00
RXN_RXN_12196_m__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_URKI_RXN_c__S___LIGHT	0.00000000	0.00000000	166.47312482	10000.00000000	        1.00	        1.00
RXN_CYTOCHROME_B5_REDUCTASE_RXN_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALIC_NADP_RXN_c__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_RXN_9531_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_phosphoribulosyl_formimino_aicar_p_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CHORISMATEMUT_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DXPREDISOM_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_14047_c__S___LIGHT	-10000.00000000	0.00000000	61.61087812	10000.00000000	        1.00	        1.00
RXN_PYRIDOXKIN_RXN_c__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_2_3_1_133_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7607_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALATE_DEH_RXN_er__S___LIGHT	0.00000000	0.00000000	90.80352263	10000.00000000	        1.00	        1.00
RXN_RXN66_28_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_5114_p__S___LIGHT	0.00000000	0.00000000	24.19283689	10000.00000000	        1.00	        1.00
RXN_1_5_1_20_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_MALATE_DEHYDROGENASE_NADP_RXN_c__S___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_R02222_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPGLUCEPIM_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_m__S___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3541_m__S___LIGHT	0.00000000	0.00000000	86.54555825	10000.00000000	        1.00	        1.00
RXN_RXN0_3962_c__S___LIGHT	0.00000000	0.00000000	61.61087812	10000.00000000	        1.00	        1.00
RXN_RXN_16380_x__S___LIGHT	0.00000000	0.00000000	225.53979149	10000.00000000	        1.00	        1.00
RXN_RXN66_27_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_shikimate_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cit_x__S___LIGHT	-10000.00000000	-338.30968723	0.00000000	10000.00000000	        1.00	        1.00
RXN_CARBODEHYDRAT_RXN_m__S___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_n_4_guanidinobutyl_4_hydroxycinnamamid_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OXALODECARB_RXN_c__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_RXN66_314_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_LINOLEOYL_RXN_c__S___LIGHT	0.00000000	0.00000000	249.70968723	10000.00000000	        1.00	        1.00
RXN_R03928_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_c__S___LIGHT	0.00000000	0.00000000	166.47312482	10000.00000000	        1.00	        1.00
RXN_ATPASE_RXN_c__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_RXN_8328_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NADH_KINASE_RXN_g__S___LIGHT	0.00000000	0.00000000	332.94624964	10000.00000000	        1.00	        1.00
RXN_RXN_4161_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8313_x__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_20_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_choline_x__S___LIGHT	-10000.00000000	-24.99629247	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7162_g__S___LIGHT	0.00000000	0.00000000	16.66419498	10000.00000000	        1.00	        1.00
RXN_MR01140_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_4_10_RXN_g__S___LIGHT	-10000.00000000	0.00000000	26.31188682	10000.00000000	        1.00	        1.00
RXN_Trans_gdp_tp_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2621_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GCVMULTI_RXN_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_mi_hexakisphosphate_g__S___LIGHT	-10000.00000000	-16.66419498	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8320_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8082_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2601_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ATP_PYROPHOSPHATASE_RXN_c__S___LIGHT	0.00000000	0.00000000	249.70968723	10000.00000000	        1.00	        1.00
RXN_2PGADEHYDRAT_RXN_c__S___LIGHT	-10000.00000000	-676.61937445	-4.10888350	10000.00000000	        1.00	        1.00
RXN_RXN_8365_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALATE_DEH_RXN_x__S___LIGHT	0.00000000	0.00000000	338.56292474	10000.00000000	        1.00	        1.00
RXN_F16ALDOLASE_RXN_p__S___LIGHT	-10000.00000000	-96.58246922	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4143_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7163_g__S___LIGHT	0.00000000	0.00000000	16.66419498	10000.00000000	        1.00	        1.00
RXN_RXN_2621_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3541_p__S___LIGHT	0.00000000	0.00000000	86.54555825	10000.00000000	        1.00	        1.00
RXN_Trans_cdp_choline_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_IPPISOM_RXN_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLU6PDEHYDROG_RXN_m__S___LIGHT	0.00000000	0.00000000	166.47312482	10000.00000000	        1.00	        1.00
RXN_RXN_12199_g__S___LIGHT	0.00000000	0.00000000	18.51577220	10000.00000000	        1.00	        1.00
RXN_RXN_12508_p__S___LIGHT	0.00000000	0.00000000	70.59579785	10000.00000000	        1.00	        1.00
RXN_RXN_5461_er__S___LIGHT	-10000.00000000	-10000.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_9548_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_17473_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_5_methyl_thf_glu_n_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_mg2_c2p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12200_p__S___LIGHT	0.00000000	0.00000000	211.78739354	10000.00000000	        1.00	        1.00
RXN_HOMOCYSTEINE_S_METHYLTRANSFERASE_RXN_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DGDPKIN_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HISTPRATPHYD_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12243_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_g__S___LIGHT	-10000.00000000	-499.41937446	0.00000000	10000.00000000	        1.00	        1.00
RXN_HISTIDINE_DECARBOXYLASE_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_dgtp_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NAD_KIN_RXN_m__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_Trans_cpd6666_1_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DTDPKIN_RXN_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADPREDUCT_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_GLUTAMIN_RXN_p__S___LIGHT	0.00000000	0.00000000	423.57478708	10000.00000000	        1.00	        1.00
RXN_Trans_squalene_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANSENOYLCOARED_RXN_c__S___LIGHT	-10000.00000000	-173.09111650	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_4563_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9627_m__S___LIGHT	0.00000000	0.00000000	249.70968723	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_x__S___LIGHT	-10000.00000000	-499.41937446	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_8_11_RXN_c__S___LIGHT	0.00000000	0.00000000	26.31188682	10000.00000000	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_p__S___LIGHT	-10000.00000000	-499.41937446	0.00000000	10000.00000000	        1.00	        1.00
RXN_CHORISMATEMUT_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_mal_x__S___LIGHT	-10000.00000000	0.00000000	338.30968723	10000.00000000	        1.00	        1.00
RXN_1_6_99_5_RXN_c__S___LIGHT	-10000.00000000	-676.61937445	86.54555825	10000.00000000	        1.00	        1.00
RXN_F16BDEPHOS_RXN_m__S___LIGHT	0.00000000	0.00000000	166.47312482	10000.00000000	        1.00	        1.00
RXN_RXN_15131_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8089_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cu2_er__S___LIGHT	-10000.00000000	-499.41937446	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2183_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14060_er__S___LIGHT	0.00000000	0.00000000	249.83630599	10000.00000000	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_p__S___LIGHT	-10000.00000000	-30.45595710	2604.38975676	10000.00000000	        1.00	        1.00
RXN_RXN_7903_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_5408_c__S___LIGHT	0.00000000	0.00000000	16.66419498	10000.00000000	        1.00	        1.00
RXN_RXN_9537_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RIB5PISOM_RXN_p__S___LIGHT	-10000.00000000	0.68481392	71.28061826	10000.00000000	        1.00	        1.00
RXN_RXN_11929_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4564_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ARGDECARBOX_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_7_15_RXN_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_c__S___LIGHT	-10000.00000000	-0.25323752	0.00000000	0.00000000	        1.00	        1.00
RXN_ORNCARBAMTRANSFER_RXN_m__S___LIGHT	-10000.00000000	0.00000000	39.17014702	10000.00000000	        1.00	        1.00
RXN_IPPISOM_RXN_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CDPKIN_RXN_m__S___LIGHT	-10000.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_2_4_1_123_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_YEAST_SQUALENE_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_3_56_RXN_p__S___LIGHT	0.00000000	0.00000000	25.23487920	10000.00000000	        1.00	        1.00
RXN_Trans_tdp_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_m__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_GLUTDEHYD_RXN_c__S___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_HOMOCYSTEINE_S_METHYLTRANSFERASE_RXN_x__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_heparan_sulfate_d_glucosaminides_er__S___LIGHT	-10000.00000000	-181.60704526	0.00000000	10000.00000000	        1.00	        1.00
RXN_12_OXOPHYTODIENOATE_REDUCTASE_RXN_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p__S___LIGHT	0.00000000	0.00000000	70.59579785	10000.00000000	        1.00	        1.00
RXN_2_3_1_133_RXN_g__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_6_3_4_RXN_c2g__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALTODEXGLUCOSID_RXN_p__S___LIGHT	0.00000000	0.00000000	423.57478708	10000.00000000	        1.00	        1.00
RXN_GDPKIN_RXN_p__S___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_HEMN_RXN_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11354_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ABC_9_RXN_x__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_RXN_9951_c__S___LIGHT	-10000.00000000	0.00000000	61.61087812	10000.00000000	        1.00	        1.00
RXN_RXN0_1483_m__S___LIGHT	0.00000000	0.00000000	86.54555825	10000.00000000	        1.00	        1.00
RXN_RXN0_1461_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHEAMINOTRANS_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_670_p__S___LIGHT	-10000.00000000	-24.19283689	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_DEHYDROQUINATE_DEHYDRATASE_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_all_trans_pentaprenyl_diphosphate_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_19_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OXALODECARB_RXN_g__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8163_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_p__S___LIGHT	-10000.00000000	0.00000000	2634.66563782	10000.00000000	        1.00	        1.00
RXN_2_5_1_19_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_PHOSPHATIDYLINOSITOL_KINASE_RXN_p__S___LIGHT	0.00000000	0.00000000	25.23487920	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2186_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_p__S___LIGHT	0.00000000	0.00000000	423.57478708	10000.00000000	        1.00	        1.00
RXN_R12205_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8310_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_16393_p__S___LIGHT	0.00000000	0.00000000	299.99117747	10000.00000000	        1.00	        1.00
RXN_CTPSYN_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_6_3_46_RXN_c2er__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_LACTALDDEHYDROG_RXN_x__S___LIGHT	-10000.00000000	-338.56292474	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__S___LIGHT	0.00000000	0.00000000	499.41937446	10000.00000000	        1.00	        1.00
RXN_ATP_PYROPHOSPHATASE_RXN_g__S___LIGHT	0.00000000	0.00000000	55.49104161	10000.00000000	        1.00	        1.00
RXN_2_5_1_51_RXN_m__S___LIGHT	-10000.00000000	0.00000000	57.43386944	10000.00000000	        1.00	        1.00
RXN_MALTODEXGLUCOSID_RXN_m__S___LIGHT	0.00000000	0.00000000	249.70968723	10000.00000000	        1.00	        1.00
RXN_Trans_s_adenosylmethionine_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1441_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10707_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GAPOXNPHOSPHN_RXN_p__S___LIGHT	-10000.00000000	-258.46633649	672.51049095	10000.00000000	        1.00	        1.00
RXN_RXN_9660_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_gtp_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DTDPDEHYRHAMREDUCT_RXN_er__S___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cu_g__S___LIGHT	-10000.00000000	-499.41937446	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9528_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_guanine_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALA_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GPPSYN_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CATAL_RXN_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_octadec_2_enoyl_acps_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11887_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_884_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_utp_g__S___LIGHT	-10000.00000000	-166.47312482	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_met_er__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_68_RXN_p__S___LIGHT	0.00000000	0.00000000	25.23487920	10000.00000000	        1.00	        1.00
RXN_CHORISMATEMUT_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SPONTPRO_RXN_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_N_CARBAMOYLPUTRESCINE_AMIDASE_RXN_m__S___LIGHT	0.00000000	0.00000000	39.17014702	10000.00000000	        1.00	        1.00
RXN_RXN_14026_er__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACSERLY_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4221_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_FORMATETHFLIG_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1727_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8363_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
